3P%_diff,AST_diff,FG%_diff,FT%_diff,SRS_diff,TOV_diff,TRB_diff,seed_diff,win_pct_diff,win_label,season
0.01799999999999996,117.0,-0.0050000000000000044,0.0050000000000000044,9.95,81.0,166.0,-8,-0.09199999999999997,1,2015
-0.010000000000000009,-6.0,0.0050000000000000044,0.038999999999999924,4.649999999999999,23.0,158.0,-8,0.20899999999999996,1,2015
0.009000000000000008,-68.0,0.013000000000000012,-0.01100000000000001,8.909999999999998,-28.0,117.0,-4,0.273,1,2015
0.0050000000000000044,-24.0,-0.009000000000000008,0.04400000000000004,0.28000000000000114,-123.0,-61.0,-1,0.0050000000000000044,1,2015
0.0020000000000000018,-58.0,0.03699999999999998,0.06699999999999995,7.509999999999998,-20.0,-22.0,-6,0.20500000000000007,1,2015
0.016000000000000014,-49.0,0.010999999999999954,0.03700000000000003,-4.109999999999999,-112.0,-144.0,0,-0.07399999999999995,1,2015
0.02200000000000002,84.0,0.02300000000000002,-0.06400000000000006,0.35999999999999943,125.0,98.0,0,-0.0030000000000000027,1,2015
0.055999999999999994,56.0,0.044999999999999984,-0.0020000000000000018,16.35,37.0,47.0,-7,-0.05799999999999994,1,2016
-0.0020000000000000018,-29.0,0.009999999999999953,0.016999999999999904,16.48,10.0,83.0,-9,-0.038000000000000034,1,2016
-0.006000000000000005,-57.0,0.013999999999999957,0.0040000000000000036,0.34999999999999964,11.0,113.0,-5,0.028000000000000025,1,2016
0.03799999999999998,125.0,0.02899999999999997,0.061999999999999944,-12.379999999999999,-87.0,-192.0,11,0.08099999999999996,1,2016
-0.008000000000000007,71.0,-0.02999999999999997,0.05399999999999994,18.4,-33.0,91.0,-13,0.08099999999999996,1,2016
0.04899999999999999,48.0,0.02400000000000002,0.04300000000000004,-0.6400000000000006,85.0,-107.0,1,0.02100000000000002,1,2016
0.01100000000000001,-155.0,-0.0020000000000000018,0.007000000000000006,4.869999999999999,-52.0,77.0,-8,-0.15699999999999992,1,2016
-0.014000000000000012,-148.0,-0.026000000000000023,-0.027000000000000024,-5.179999999999998,-43.0,-159.0,5,-0.19499999999999995,1,2016
0.025000000000000022,80.0,0.04999999999999999,0.039000000000000035,0.6999999999999993,-27.0,37.0,-1,0.038000000000000034,1,2016
0.09800000000000003,170.0,0.07900000000000001,0.09299999999999997,30.78,-95.0,-133.0,-15,0.128,1,2016
0.04700000000000004,50.0,0.018000000000000016,-0.01100000000000001,4.050000000000001,-50.0,102.0,1,0.07300000000000006,1,2016
0.017000000000000015,-164.0,-0.01699999999999996,-0.015000000000000013,-13.05,-64.0,-248.0,7,0.11399999999999999,1,2016
0.017000000000000015,26.0,0.045999999999999985,-0.009000000000000008,13.34,-24.0,26.0,-9,-0.010000000000000009,1,2016
0.03400000000000003,46.0,0.03999999999999998,0.09999999999999998,2.2600000000000016,-51.0,71.0,5,0.04300000000000004,1,2016
0.022999999999999965,91.0,0.05299999999999999,0.027000000000000024,10.23,73.0,42.0,-11,0.03600000000000003,1,2016
0.016000000000000014,13.0,-0.030000000000000027,0.019999999999999907,3.2799999999999994,13.0,54.0,3,-0.136,1,2016
-0.043999999999999984,-264.0,-0.03699999999999998,-0.11299999999999999,-19.93,13.0,-171.0,13,-0.11499999999999999,1,2016
0.009000000000000008,83.0,0.024999999999999967,0.02100000000000002,5.579999999999998,10.0,1.0,-8,0.11699999999999999,1,2016
0.0030000000000000027,126.0,0.04999999999999999,-0.027000000000000024,9.809999999999999,43.0,49.0,-8,-0.19999999999999996,1,2016
0.015000000000000013,-56.0,-0.0030000000000000027,0.03700000000000003,1.4200000000000017,-33.0,91.0,8,0.028000000000000025,1,2016
-0.030000000000000027,38.0,-0.02400000000000002,0.07199999999999995,11.959999999999999,21.0,36.0,-5,-0.09199999999999997,1,2016
0.015000000000000013,-26.0,-0.01200000000000001,0.050000000000000044,5.109999999999999,-53.0,-55.0,-3,0.127,1,2016
-0.02100000000000002,-8.0,-0.061,-0.07000000000000006,-2.3000000000000025,22.0,-107.0,-1,-0.15600000000000003,1,2016
-0.04200000000000004,-58.0,-0.066,-0.06400000000000006,-7.42,95.0,130.0,9,-0.16200000000000003,1,2016
0.07200000000000001,125.0,0.033999999999999975,0.04299999999999993,29.91,-24.0,117.0,-15,0.368,1,2016
0.0040000000000000036,107.0,0.035999999999999976,0.025000000000000022,11.27,59.0,9.0,-7,-0.015000000000000013,1,2016
-0.04099999999999998,95.0,-0.0020000000000000018,0.028000000000000025,-6.360000000000001,24.0,-79.0,9,0.1479999999999999,1,2016
-0.056999999999999995,4.0,-0.05099999999999999,-0.0040000000000000036,-1.3999999999999986,-96.0,-63.0,5,0.008000000000000007,1,2016
0.035999999999999976,-3.0,0.04199999999999998,0.039000000000000035,17.18,-92.0,-156.0,-11,0.20000000000000007,1,2016
0.03699999999999998,78.0,0.040000000000000036,0.03299999999999992,9.32,34.0,32.0,-3,0.031000000000000028,1,2016
0.03899999999999998,215.0,0.02799999999999997,0.08800000000000008,22.979999999999997,-4.0,107.0,-13,0.22799999999999998,1,2016
0.03899999999999998,-37.0,0.02699999999999997,0.08399999999999996,7.6800000000000015,15.0,18.0,-8,-0.07399999999999995,1,2016
0.05099999999999999,-51.0,0.04999999999999999,0.03200000000000003,1.129999999999999,37.0,-98.0,-8,0.028000000000000025,1,2016
-0.01200000000000001,114.0,0.035999999999999976,0.06500000000000006,7.069999999999997,101.0,128.0,-5,0.20799999999999996,1,2016
0.056999999999999995,116.0,0.009000000000000008,-0.05500000000000005,7.16,20.0,155.0,-4,0.118,1,2016
-0.013000000000000012,199.0,0.0040000000000000036,0.03300000000000003,5.559999999999999,57.0,178.0,-1,0.10399999999999998,1,2016
-0.055999999999999994,33.0,-0.01200000000000001,0.06900000000000006,0.2099999999999973,-38.0,-58.0,1,0.007000000000000006,1,2016
0.017000000000000015,37.0,0.05500000000000005,0.027999999999999914,29.25,45.0,330.0,-15,0.38699999999999996,1,2016
-0.020999999999999963,26.0,0.02300000000000002,0.01100000000000001,-3.09,-8.0,87.0,-1,0.11099999999999999,1,2016
-0.0040000000000000036,-151.0,0.003999999999999948,-0.05499999999999994,-7.049999999999999,-34.0,-59.0,7,0.12,1,2016
0.044999999999999984,40.0,0.0050000000000000044,0.020000000000000018,12.98,-20.0,59.0,-9,-0.06400000000000006,1,2016
0.032999999999999974,52.0,0.02300000000000002,0.09099999999999997,-6.020000000000001,16.0,-48.0,5,0.03300000000000003,1,2016
-0.007999999999999952,111.0,0.0030000000000000027,0.015000000000000013,17.29,-7.0,76.0,-11,0.118,1,2016
0.07999999999999996,21.0,0.007000000000000006,0.06599999999999995,17.18,79.0,155.0,-13,0.05700000000000005,1,2016
0.016000000000000014,-17.0,0.014000000000000012,-0.0010000000000000009,5.950000000000001,76.0,4.0,-7,0.03799999999999992,1,2016
0.02200000000000002,26.0,-0.009999999999999953,0.052999999999999936,10.15,-44.0,88.0,-8,-0.07300000000000006,1,2016
-0.032999999999999974,183.0,-0.006000000000000005,-0.08499999999999996,9.67,77.0,370.0,-8,0.118,1,2016
-0.04199999999999998,39.0,0.007000000000000006,-0.008000000000000007,-1.1799999999999997,77.0,86.0,-3,0.122,1,2016
0.08099999999999996,-75.0,0.009000000000000008,0.04999999999999993,1.3100000000000023,50.0,-43.0,-1,0.027000000000000024,1,2016
0.07899999999999996,20.0,-0.009000000000000008,0.007000000000000006,1.7100000000000009,53.0,36.0,1,-0.03199999999999992,1,2016
-0.06,100.0,0.024999999999999967,0.06000000000000005,4.319999999999997,-44.0,-33.0,0,0.09099999999999997,1,2016
0.01100000000000001,102.0,0.05099999999999999,0.11699999999999999,28.09,-70.0,126.0,-15,0.33299999999999996,1,2017
-0.04400000000000004,7.0,-0.033999999999999975,-0.09299999999999997,6.629999999999999,13.0,309.0,-1,0.06299999999999994,1,2017
0.019000000000000017,-91.0,-0.019999999999999962,0.018000000000000016,12.569999999999999,-39.0,-142.0,-7,-0.1529999999999999,1,2017
0.021999999999999964,39.0,0.003999999999999948,0.01100000000000001,15.09,4.0,-10.0,-11,-0.052999999999999936,1,2017
-0.09099999999999997,-57.0,-0.066,-0.08200000000000007,2.26,84.0,288.0,-3,0.10899999999999999,1,2017
0.019000000000000017,0.0,0.01899999999999996,0.03700000000000003,22.029999999999998,-41.0,-21.0,-13,0.16200000000000003,1,2017
-0.010000000000000009,-1.0,-0.03999999999999998,-0.14600000000000002,-4.400000000000002,9.0,169.0,7,-0.15900000000000003,1,2017
-0.027000000000000024,-23.0,-0.010000000000000009,0.020000000000000018,1.7699999999999996,107.0,212.0,-1,0.07399999999999995,1,2017
-0.03999999999999998,-16.0,-0.05399999999999999,-0.06300000000000006,-4.039999999999999,59.0,5.0,5,-0.05400000000000005,1,2017
-0.0010000000000000009,-54.0,-0.0050000000000000044,0.08499999999999996,3.0,20.0,-46.0,-4,0.020000000000000018,1,2017
-0.020999999999999963,-76.0,-0.04999999999999999,-0.02400000000000002,-2.2300000000000004,11.0,17.0,4,-0.06800000000000006,1,2017
-0.019999999999999962,18.0,-0.029000000000000026,-0.030000000000000027,-4.879999999999999,49.0,15.0,3,-0.04700000000000004,1,2017
0.05600000000000005,123.0,0.05299999999999999,0.0040000000000000036,28.740000000000002,-57.0,113.0,-15,0.22199999999999998,1,2017
0.017000000000000015,202.0,0.01799999999999996,-0.04899999999999993,-0.8100000000000005,73.0,99.0,1,-0.06500000000000006,1,2017
0.018000000000000016,-6.0,0.023999999999999966,-0.0050000000000000044,10.020000000000001,-31.0,-132.0,-7,-0.11399999999999999,1,2017
0.03400000000000003,164.0,-0.015000000000000013,0.05700000000000005,13.459999999999999,63.0,130.0,-9,-0.05799999999999994,1,2017
-0.065,-131.0,-0.04999999999999999,-0.014000000000000012,-4.389999999999999,-46.0,78.0,5,0.0,1,2017
-0.017000000000000015,73.0,0.02699999999999997,-0.05600000000000005,19.72,33.0,181.0,-11,0.21699999999999997,1,2017
-0.017000000000000015,41.0,0.01599999999999996,-0.010000000000000009,-0.39000000000000057,-84.0,-104.0,-3,0.07800000000000007,1,2017
-0.02200000000000002,-32.0,-0.0020000000000000018,-0.027999999999999914,25.32,-103.0,99.0,-13,0.16400000000000003,1,2017
0.031000000000000028,-7.0,0.018000000000000016,0.009000000000000008,9.860000000000001,-34.0,118.0,-8,0.29000000000000004,1,2017
0.0030000000000000027,87.0,0.007000000000000006,0.05700000000000005,-0.38000000000000256,100.0,103.0,-1,0.08499999999999996,1,2017
0.04799999999999999,147.0,0.02699999999999997,0.04399999999999993,7.92,65.0,130.0,-8,0.132,1,2017
0.030000000000000027,66.0,0.025999999999999968,0.09299999999999997,-3.669999999999998,-26.0,-232.0,5,-0.050999999999999934,1,2017
0.0010000000000000009,-56.0,0.009000000000000008,-0.07899999999999996,3.400000000000002,1.0,71.0,-3,0.08999999999999997,1,2017
-0.0050000000000000044,87.0,-0.0020000000000000018,-0.06700000000000006,2.0,106.0,320.0,-4,0.16199999999999992,1,2017
-0.02400000000000002,30.0,-0.007000000000000006,0.03399999999999992,-2.7300000000000004,-2.0,38.0,2,-0.015000000000000013,1,2017
0.02699999999999997,92.0,0.014000000000000012,0.118,1.9399999999999995,-21.0,-13.0,-1,0.08599999999999997,1,2017
0.023999999999999966,45.0,0.05299999999999999,-0.01200000000000001,-4.76,-19.0,-68.0,7,0.15500000000000003,1,2017
-0.007000000000000006,30.0,0.021999999999999964,0.02400000000000002,16.36,-84.0,-133.0,-9,-0.05300000000000005,1,2017
-0.016000000000000014,36.0,-0.0030000000000000027,-0.007999999999999896,3.629999999999999,-92.0,196.0,-5,0.23299999999999998,1,2017
0.08600000000000002,322.0,0.09400000000000003,0.019000000000000017,19.790000000000003,-61.0,-68.0,-11,0.25,1,2017
0.018000000000000016,86.0,0.003999999999999948,0.04300000000000004,8.259999999999998,30.0,375.0,3,0.11099999999999999,1,2017
0.0040000000000000036,99.0,0.01699999999999996,0.02399999999999991,24.05,-25.0,193.0,-13,0.15599999999999992,1,2017
-0.0010000000000000009,-99.0,-0.01100000000000001,0.04200000000000004,7.899999999999999,-28.0,-182.0,-8,-0.126,1,2017
0.06000000000000005,214.0,0.064,0.051999999999999935,2.240000000000002,43.0,58.0,-3,0.028000000000000025,1,2017
-0.050000000000000044,-1.0,0.0040000000000000036,-0.029000000000000026,2.6400000000000006,37.0,40.0,-8,-0.019000000000000017,1,2017
-0.05300000000000005,-186.0,-0.049000000000000044,-0.03400000000000003,3.2099999999999973,39.0,126.0,-1,-0.019000000000000017,1,2017
0.02200000000000002,136.0,0.04899999999999999,-0.05400000000000005,27.560000000000002,-5.0,358.0,-15,0.43499999999999994,1,2017
-0.033999999999999975,91.0,0.006000000000000005,-0.029000000000000026,0.33000000000000007,-47.0,96.0,-1,0.124,1,2017
0.006000000000000005,140.0,0.008000000000000007,0.062000000000000055,11.239999999999998,43.0,209.0,-7,-0.04500000000000004,1,2017
-0.017000000000000015,97.0,-0.025999999999999968,0.0040000000000000036,18.56,-11.0,184.0,-9,0.014000000000000012,1,2017
-0.014000000000000012,88.0,0.008000000000000007,-0.01100000000000001,2.0100000000000016,52.0,243.0,5,-0.09499999999999997,1,2017
0.0,-16.0,-0.016000000000000014,-0.013000000000000012,16.61,-6.0,55.0,-11,-0.02200000000000002,1,2017
0.0,14.0,-0.006000000000000005,0.052000000000000046,20.08,-6.0,212.0,-13,0.17700000000000005,1,2017
0.03999999999999998,54.0,0.068,-0.031000000000000028,11.240000000000002,65.0,283.0,-7,0.2819999999999999,1,2017
-0.02200000000000002,41.0,-0.0040000000000000036,-0.11499999999999999,6.640000000000001,114.0,175.0,-1,0.03500000000000003,1,2017
-0.0020000000000000018,49.0,-0.025999999999999968,-0.0010000000000000009,-4.07,63.0,92.0,8,-0.11099999999999999,1,2017
-0.0040000000000000036,-62.0,-0.019000000000000017,0.020000000000000018,1.5,48.0,153.0,-5,0.01200000000000001,1,2017
0.020000000000000018,-12.0,0.04999999999999999,0.03199999999999992,0.8100000000000023,-7.0,200.0,-3,0.19199999999999995,1,2017
-0.04500000000000004,59.0,-0.019999999999999962,-0.07700000000000007,-3.4499999999999993,65.0,58.0,9,-0.23299999999999998,1,2017
0.03700000000000003,35.0,0.046999999999999986,0.029000000000000026,10.46,-30.0,171.0,-10,0.31699999999999995,1,2017
0.043999999999999984,127.0,0.08300000000000002,0.018000000000000016,7.740000000000002,-32.0,241.0,-6,0.246,1,2017
0.052000000000000046,213.0,0.07500000000000001,0.05400000000000005,29.26,-15.0,192.0,-15,0.261,1,2018
-0.062,-84.0,-0.03799999999999998,-0.038999999999999924,-2.01,118.0,212.0,1,-0.07999999999999996,1,2018
-0.02400000000000002,90.0,-0.046999999999999986,0.03200000000000003,13.02,36.0,215.0,-7,-0.10999999999999999,1,2018
-0.02300000000000002,5.0,-0.008999999999999952,0.025000000000000022,-12.369999999999997,91.0,-49.0,9,-0.06400000000000006,1,2018
-0.016000000000000014,-27.0,-0.019000000000000017,-0.03400000000000003,7.790000000000001,-56.0,-10.0,-5,-0.14700000000000002,1,2018
-0.013000000000000012,31.0,-0.025999999999999968,-0.0010000000000000009,16.72,-86.0,84.0,-11,-0.07000000000000006,1,2018
-0.038000000000000034,-12.0,-0.0010000000000000009,0.09499999999999997,2.160000000000002,10.0,-10.0,3,-0.05700000000000005,1,2018
0.08599999999999997,195.0,0.025999999999999968,0.014000000000000012,24.34,-56.0,172.0,-13,0.18600000000000005,1,2018
0.07500000000000001,197.0,0.03899999999999998,0.10899999999999999,14.3,-87.0,146.0,-8,0.344,1,2018
-0.0050000000000000044,-54.0,-0.031000000000000028,0.0020000000000000018,15.68,-56.0,114.0,-8,0.009000000000000008,1,2018
-0.01100000000000001,84.0,0.028000000000000025,-0.014000000000000012,2.719999999999999,119.0,134.0,-3,0.11199999999999999,1,2018
0.063,109.0,0.020000000000000018,-0.03300000000000003,6.489999999999998,8.0,97.0,-8,0.21100000000000008,1,2018
0.04800000000000004,94.0,0.064,0.013000000000000012,6.75,6.0,35.0,-4,0.19700000000000006,1,2018
-0.061,-69.0,-0.032999999999999974,-0.039000000000000035,-4.030000000000001,55.0,37.0,1,-0.08100000000000007,1,2018
0.04200000000000004,126.0,0.03999999999999998,0.07500000000000007,7.260000000000002,-28.0,104.0,-2,0.17000000000000004,1,2018
-0.007000000000000006,-4.0,-0.0019999999999999463,0.0020000000000000018,2.76,32.0,126.0,-1,0.01100000000000001,1,2018
0.03199999999999997,-18.0,-0.0020000000000000018,0.11199999999999999,8.1,-15.0,-146.0,-7,-0.10999999999999999,1,2018
-0.0030000000000000027,94.0,-0.028000000000000025,0.020000000000000018,14.14,72.0,161.0,-9,0.0,1,2018
0.052000000000000046,165.0,0.025000000000000022,0.028000000000000025,17.92,22.0,158.0,-11,0.14300000000000002,1,2018
-0.007000000000000006,41.0,-0.007000000000000006,-0.049000000000000044,-2.0,-66.0,-59.0,-3,0.20200000000000007,1,2018
-0.01100000000000001,106.0,0.030999999999999972,-0.028000000000000025,23.68,65.0,373.0,-13,0.19600000000000006,1,2018
0.03600000000000003,122.0,0.023999999999999966,0.010000000000000009,5.720000000000001,24.0,86.0,-7,0.14800000000000002,1,2018
0.009000000000000008,-18.0,0.025000000000000022,-0.019000000000000017,1.1899999999999995,3.0,-34.0,1,-0.051000000000000045,1,2018
-0.08200000000000002,-275.0,-0.07900000000000001,-0.01100000000000001,-9.52,1.0,-64.0,8,-0.235,1,2018
0.020000000000000018,128.0,0.03699999999999998,0.013000000000000012,12.62,98.0,349.0,-5,0.019000000000000017,1,2018
0.03500000000000003,186.0,0.035999999999999976,-0.04700000000000004,4.23,42.0,132.0,-4,0.08100000000000007,1,2018
0.05399999999999999,253.0,0.07500000000000001,-0.026000000000000023,11.54,0.0,144.0,-9,0.16200000000000003,1,2018
0.029000000000000026,1.0,0.0,-0.0020000000000000018,-3.039999999999999,-4.0,-131.0,-1,0.01100000000000001,1,2018
-0.030999999999999972,-78.0,-0.02899999999999997,-0.014000000000000012,-3.5000000000000018,52.0,-70.0,1,0.040000000000000036,1,2018
-0.03200000000000003,-62.0,-0.008000000000000007,-0.10000000000000009,6.219999999999999,165.0,353.0,-7,0.06699999999999995,1,2018
0.0010000000000000009,66.0,-0.031000000000000028,-0.061000000000000054,-7.68,20.0,111.0,9,-0.02100000000000002,1,2018
0.03200000000000003,170.0,0.04199999999999998,0.06299999999999994,-2.460000000000001,105.0,109.0,5,0.15400000000000003,1,2018
0.04299999999999998,90.0,0.008000000000000007,0.04200000000000004,17.62,-37.0,-4.0,-11,0.029000000000000026,1,2018
0.07200000000000001,204.0,0.02999999999999997,0.07799999999999996,0.47999999999999865,-42.0,99.0,-3,0.22499999999999998,1,2018
-0.03200000000000003,115.0,-0.01100000000000001,0.013999999999999901,17.03,9.0,231.0,-13,0.17499999999999993,1,2018
-0.013000000000000012,-108.0,-0.0010000000000000009,-0.0010000000000000009,9.249999999999998,34.0,43.0,-8,-0.04700000000000004,1,2018
0.016000000000000014,44.0,0.067,-0.03200000000000003,-7.83,50.0,-40.0,8,0.09899999999999998,1,2018
0.039000000000000035,28.0,0.01899999999999996,0.051000000000000045,-5.8100000000000005,-47.0,-97.0,5,-0.07699999999999996,1,2018
-0.01599999999999996,21.0,-0.008999999999999952,0.03600000000000003,-4.389999999999999,-57.0,-295.0,4,-0.026999999999999913,1,2018
0.0040000000000000036,-4.0,0.038000000000000034,-0.018000000000000016,-4.07,115.0,-94.0,4,0.05799999999999994,1,2018
0.05499999999999999,84.0,0.043999999999999984,-0.009000000000000008,-2.4800000000000004,49.0,86.0,2,0.16599999999999993,1,2018
0.013000000000000012,141.0,0.05399999999999999,0.05400000000000005,26.59,-12.0,41.0,-15,0.38499999999999995,1,2018
-0.03300000000000003,80.0,0.018000000000000016,-0.04300000000000004,1.9699999999999989,-13.0,97.0,1,0.051000000000000045,1,2018
-0.050000000000000044,32.0,0.012999999999999956,-0.031000000000000028,10.830000000000002,46.0,-115.0,-7,-0.06500000000000006,1,2018
0.015000000000000013,77.0,0.05299999999999999,0.010000000000000009,13.900000000000002,-61.0,170.0,-9,0.09399999999999997,1,2018
0.04999999999999999,17.0,0.0020000000000000018,0.0030000000000000027,3.76,24.0,102.0,-5,0.10399999999999998,1,2018
0.01799999999999996,157.0,0.0010000000000000009,-0.04499999999999993,12.740000000000002,-43.0,109.0,-11,0.040000000000000036,1,2018
-0.0030000000000000027,53.0,0.019000000000000017,-0.04299999999999993,4.1800000000000015,46.0,203.0,-3,0.029000000000000026,1,2018
-0.02200000000000002,-56.0,-0.023999999999999966,-0.08800000000000008,-3.2799999999999994,15.0,-20.0,8,-0.17199999999999993,1,2018
0.015000000000000013,65.0,0.018000000000000016,-0.02300000000000002,0.7699999999999996,21.0,232.0,-1,0.13,1,2018
-0.030000000000000027,80.0,0.007000000000000006,-0.05699999999999994,3.040000000000001,-39.0,15.0,-3,0.03400000000000003,1,2018
-0.018000000000000016,-41.0,-0.02999999999999997,-0.017000000000000015,-2.660000000000002,36.0,-155.0,5,-0.20799999999999996,1,2018
0.02799999999999997,47.0,0.008000000000000007,0.0,3.7300000000000004,-97.0,-83.0,-4,0.17600000000000005,1,2018
0.007000000000000006,62.0,0.0,-0.029999999999999916,3.2500000000000018,-77.0,45.0,-6,0.14800000000000002,1,2018
