AST%_diff,ORtg_diff,SRS_diff,TOV%_diff,TRB%_diff,TS%_diff,eFG%_diff,seed_diff,win_pct_diff,win_label,season
11.700000000000003,9.700000000000003,22.979999999999997,-1.5,-0.29999999999999716,0.05599999999999994,0.05600000000000005,-13,0.22799999999999998,1,2016
-7.099999999999994,4.799999999999997,7.6800000000000015,0.8000000000000007,-1.1000000000000014,0.038999999999999924,0.03500000000000003,-8,-0.07399999999999995,1,2016
-8.100000000000001,4.5,1.129999999999999,1.8000000000000007,-1.3999999999999986,0.050999999999999934,0.052000000000000046,-8,0.028000000000000025,1,2016
1.0,4.0,7.069999999999997,1.8000000000000007,0.6000000000000014,0.050999999999999934,0.04800000000000004,-5,0.20799999999999996,1,2016
3.5999999999999943,3.0,7.16,-1.1000000000000014,2.0,-0.0020000000000000018,0.008999999999999897,-4,0.118,1,2016
10.400000000000006,2.200000000000003,5.559999999999999,-0.09999999999999964,-0.5,0.015000000000000013,0.019000000000000017,-1,0.10399999999999998,1,2016
3.4000000000000057,0.4000000000000057,0.2099999999999973,-1.0999999999999996,-2.6999999999999957,0.0050000000000000044,-0.0029999999999998916,1,0.007000000000000006,1,2016
-12.199999999999996,14.399999999999991,29.25,-1.0,6.799999999999997,0.04700000000000004,0.04600000000000004,-15,0.38699999999999996,1,2016
-5.0,0.7999999999999972,-3.09,-1.3999999999999986,-1.3000000000000043,0.02100000000000002,0.019000000000000017,-1,0.11099999999999999,1,2016
-7.699999999999996,-1.2999999999999972,-7.049999999999999,0.8999999999999986,2.1999999999999957,0.0,0.008000000000000007,7,0.12,1,2016
1.3999999999999986,7.700000000000003,12.98,-1.3000000000000007,-1.1000000000000014,0.026999999999999913,0.025000000000000022,-9,-0.06400000000000006,1,2016
4.200000000000003,0.10000000000000853,-6.020000000000001,1.0,-2.3000000000000043,0.04599999999999993,0.041000000000000036,5,0.03300000000000003,1,2016
14.0,2.8000000000000114,17.29,0.8000000000000007,4.299999999999997,0.009000000000000008,0.01200000000000001,-11,0.118,1,2016
-6.200000000000003,5.200000000000003,17.18,0.7000000000000011,-1.3999999999999986,0.04599999999999993,0.04600000000000004,-13,0.05700000000000005,1,2016
-5.0,3.0999999999999943,5.950000000000001,1.5999999999999996,0.5,0.014000000000000012,0.013000000000000012,-7,0.03799999999999992,1,2016
-8.299999999999997,6.200000000000003,10.15,-4.199999999999999,-8.299999999999997,0.017999999999999905,0.01100000000000001,-8,-0.07300000000000006,1,2016
11.299999999999997,3.700000000000003,9.67,0.10000000000000142,6.200000000000003,-0.029999999999999916,-0.02300000000000002,-8,0.118,1,2016
1.1000000000000014,-4.900000000000006,-1.1799999999999997,1.700000000000001,2.8999999999999986,-0.010999999999999899,-0.01200000000000001,-3,0.122,1,2016
-9.0,1.0999999999999943,1.3100000000000023,1.5,-1.6000000000000014,0.030999999999999917,0.031000000000000028,-1,0.027000000000000024,1,2016
3.0999999999999943,-1.7999999999999972,1.7100000000000009,1.9000000000000004,-1.0,0.010999999999999899,0.018000000000000016,1,-0.03199999999999992,1,2016
5.900000000000006,4.5,4.319999999999997,-1.4000000000000004,-0.19999999999999574,0.02400000000000002,0.018000000000000016,0,0.09099999999999997,1,2016
6.299999999999997,18.5,28.09,-2.1000000000000014,8.5,0.07599999999999996,0.06499999999999995,-15,0.33299999999999996,1,2017
-4.100000000000001,-1.7999999999999972,6.629999999999999,-1.1999999999999993,6.5,-0.06099999999999994,-0.04799999999999993,-1,0.06299999999999994,1,2017
3.6999999999999957,-10.199999999999989,12.569999999999999,1.299999999999999,0.6999999999999957,-0.029999999999999916,-0.031000000000000028,-7,-0.1529999999999999,1,2017
3.8000000000000043,-0.5999999999999943,15.09,0.6000000000000014,2.1000000000000014,-0.005999999999999894,-0.0010000000000000009,-11,-0.052999999999999936,1,2017
-6.5,-12.299999999999997,2.26,0.0,1.1999999999999957,-0.08899999999999997,-0.09899999999999998,-3,0.10899999999999999,1,2017
-1.7999999999999972,4.700000000000003,22.029999999999998,-1.1000000000000014,0.10000000000000142,0.02300000000000002,0.020000000000000018,-13,0.16200000000000003,1,2017
-0.3999999999999986,-6.8999999999999915,-4.400000000000002,-0.6999999999999993,1.7000000000000028,-0.06999999999999995,-0.05399999999999994,7,-0.15900000000000003,1,2017
-9.199999999999996,2.0999999999999943,1.7699999999999996,0.9000000000000004,-1.0,0.008000000000000007,-0.008000000000000007,-1,0.07399999999999995,1,2017
3.1000000000000014,-12.799999999999997,-4.039999999999999,1.3000000000000007,-1.1000000000000014,-0.06999999999999995,-0.07100000000000006,5,-0.05400000000000005,1,2017
-4.699999999999996,-0.7000000000000028,3.0,0.29999999999999893,-3.4000000000000057,0.014000000000000012,-0.0050000000000000044,-4,0.020000000000000018,1,2017
-8.5,-8.599999999999994,-2.2300000000000004,-1.6000000000000014,-5.700000000000003,-0.04400000000000004,-0.05300000000000005,4,-0.06800000000000006,1,2017
3.3999999999999986,-7.099999999999994,-4.879999999999999,0.9000000000000004,-0.5,-0.038000000000000034,-0.039000000000000035,3,-0.04700000000000004,1,2017
1.7000000000000028,16.5,28.740000000000002,-2.5000000000000018,2.200000000000003,0.05699999999999994,0.07100000000000006,-15,0.22199999999999998,1,2017
17.5,-1.2999999999999972,-0.8100000000000005,1.3999999999999986,-0.3999999999999986,0.018999999999999906,0.030000000000000027,1,-0.06500000000000006,1,2017
-6.299999999999997,0.4000000000000057,10.020000000000001,-0.8000000000000007,-4.699999999999996,0.010999999999999899,0.025000000000000022,-7,-0.11399999999999999,1,2017
14.799999999999997,0.29999999999999716,13.459999999999999,1.1000000000000014,2.1000000000000014,0.009000000000000008,0.0030000000000000027,-9,-0.05799999999999994,1,2017
-4.5,-3.5,-4.389999999999999,-1.1999999999999993,2.5,-0.05399999999999994,-0.06899999999999995,5,0.0,1,2017
1.0,4.299999999999997,19.72,0.09999999999999964,4.699999999999996,0.013000000000000012,0.020000000000000018,-11,0.21699999999999997,1,2017
1.8000000000000043,-1.2999999999999972,-0.39000000000000057,-2.299999999999999,-5.0,0.018000000000000016,0.030999999999999917,-3,0.07800000000000007,1,2017
-9.100000000000001,6.299999999999997,25.32,-4.6,1.3999999999999986,-0.016000000000000014,-0.014000000000000012,-13,0.16400000000000003,1,2017
-10.799999999999997,10.400000000000006,9.860000000000001,-2.9000000000000004,0.3999999999999986,0.020000000000000018,0.02100000000000002,-8,0.29000000000000004,1,2017
11.699999999999996,0.09999999999999432,-0.38000000000000256,3.5000000000000018,7.199999999999996,0.017000000000000015,0.007000000000000006,-1,0.08499999999999996,1,2017
5.299999999999997,5.400000000000006,7.92,0.6999999999999993,1.1000000000000014,0.04399999999999993,0.04700000000000004,-8,0.132,1,2017
4.200000000000003,4.5,-3.669999999999998,-0.5999999999999996,-6.200000000000003,0.05799999999999994,0.05599999999999994,5,-0.050999999999999934,1,2017
-10.799999999999997,2.8000000000000114,3.400000000000002,-1.0000000000000018,-1.8999999999999986,-0.006000000000000005,0.0040000000000000036,-3,0.08999999999999997,1,2017
3.6999999999999957,-2.299999999999997,2.0,1.8999999999999986,5.0,-0.019000000000000017,-0.015999999999999903,-4,0.16199999999999992,1,2017
1.7999999999999972,-1.2000000000000028,-2.7300000000000004,-0.40000000000000036,-0.10000000000000142,-0.0010000000000000009,-0.007000000000000006,2,-0.015000000000000013,1,2017
3.3999999999999986,5.799999999999997,1.9399999999999995,-2.099999999999998,-5.200000000000003,0.03200000000000003,0.015000000000000013,-1,0.08599999999999997,1,2017
-2.8000000000000043,7.800000000000011,-4.76,-0.40000000000000036,3.3999999999999986,0.038999999999999924,0.05600000000000005,7,0.15500000000000003,1,2017
2.5,4.299999999999997,16.36,-2.299999999999999,0.30000000000000426,0.013000000000000012,0.01100000000000001,-9,-0.05300000000000005,1,2017
-2.5,6.8999999999999915,3.629999999999999,-3.9000000000000004,4.099999999999994,-0.013000000000000012,-0.007000000000000006,-5,0.23299999999999998,1,2017
18.200000000000003,14.0,19.790000000000003,-1.5,-1.6000000000000014,0.09699999999999998,0.11399999999999999,-11,0.25,1,2017
-1.8999999999999986,7.799999999999997,8.259999999999998,-1.0999999999999996,6.399999999999999,0.008000000000000007,0.0050000000000000044,3,0.11099999999999999,1,2017
-0.7999999999999972,6.5,24.05,-2.9999999999999982,0.10000000000000142,0.006999999999999895,0.0,-13,0.15599999999999992,1,2017
-4.399999999999999,0.19999999999998863,7.899999999999999,-0.1999999999999993,-3.299999999999997,0.014000000000000012,0.0030000000000000027,-8,-0.126,1,2017
6.200000000000003,7.700000000000003,2.240000000000002,0.5,-0.8999999999999986,0.07099999999999995,0.07799999999999996,-3,0.028000000000000025,1,2017
-7.5,-2.9000000000000057,2.6400000000000006,-0.5,-2.8999999999999986,-0.015000000000000013,-0.014000000000000012,-8,-0.019000000000000017,1,2017
-12.100000000000001,-7.200000000000003,3.2099999999999973,0.0,0.8000000000000043,-0.05400000000000005,-0.06899999999999995,-1,-0.019000000000000017,1,2017
-0.30000000000000426,6.900000000000006,27.560000000000002,-2.1999999999999993,4.0,0.015000000000000013,0.029999999999999916,-15,0.43499999999999994,1,2017
4.099999999999994,1.2999999999999972,0.33000000000000007,-2.5,0.6000000000000014,-0.028999999999999915,-0.02400000000000002,-1,0.124,1,2017
2.5999999999999943,4.299999999999997,11.239999999999998,-1.1999999999999993,-1.2999999999999972,0.010999999999999899,-0.0010000000000000009,-7,-0.04500000000000004,1,2017
3.1999999999999957,4.299999999999997,18.56,-2.700000000000001,1.5,-0.03299999999999992,-0.040000000000000036,-9,0.014000000000000012,1,2017
0.0,1.0,2.0100000000000016,-0.6000000000000014,4.100000000000001,-0.0050000000000000044,-0.0040000000000000036,5,-0.09499999999999997,1,2017
-3.0,-0.7000000000000028,16.61,-1.200000000000001,-1.1999999999999957,-0.013000000000000012,-0.017000000000000015,-11,-0.02200000000000002,1,2017
-1.3000000000000043,5.0,20.08,-1.1999999999999993,4.600000000000001,0.007000000000000006,-0.0050000000000000044,-13,0.17700000000000005,1,2017
-7.5,9.700000000000003,11.240000000000002,0.3999999999999986,4.100000000000001,0.061999999999999944,0.06999999999999995,-7,0.2819999999999999,1,2017
-0.5,-1.5999999999999943,6.640000000000001,1.799999999999999,3.3999999999999986,-0.027999999999999914,-0.02300000000000002,-1,0.03500000000000003,1,2017
7.800000000000004,-4.0,-4.07,1.5999999999999996,1.6999999999999957,-0.013999999999999901,-0.018000000000000016,8,-0.11099999999999999,1,2017
-11.800000000000004,-3.799999999999997,1.5,-0.6999999999999993,-2.1000000000000014,-0.02200000000000002,-0.040999999999999925,-5,0.01200000000000001,1,2017
-5.5,4.299999999999997,0.8100000000000023,0.09999999999999964,2.6000000000000014,0.050999999999999934,0.05399999999999994,-3,0.19199999999999995,1,2017
5.800000000000004,-4.700000000000003,-3.4499999999999993,1.1999999999999993,-0.7000000000000028,-0.027999999999999914,-0.018000000000000016,9,-0.23299999999999998,1,2017
-5.300000000000004,7.400000000000006,10.46,-1.5,0.30000000000000426,0.04399999999999993,0.04799999999999993,-10,0.31699999999999995,1,2017
1.1999999999999957,13.599999999999994,7.740000000000002,-1.3000000000000007,3.9000000000000057,0.07799999999999996,0.08999999999999997,-6,0.246,1,2017
1.7000000000000028,18.0,29.26,-2.8000000000000007,0.10000000000000142,0.09499999999999997,0.10099999999999998,-15,0.261,1,2018
-7.900000000000006,-10.0,-2.01,2.5,1.5,-0.051999999999999935,-0.05799999999999994,1,-0.07999999999999996,1,2018
0.10000000000000142,-2.0999999999999943,13.02,-2.0,-1.6000000000000014,-0.04799999999999993,-0.05400000000000005,-7,-0.10999999999999999,1,2018
-4.700000000000003,-8.599999999999994,-12.369999999999997,1.4000000000000004,-10.399999999999999,0.0,-0.0030000000000000027,9,-0.06400000000000006,1,2018
-3.6000000000000014,0.09999999999999432,7.790000000000001,-2.0,-2.0,-0.02100000000000002,-0.009000000000000008,-5,-0.14700000000000002,1,2018
5.100000000000001,-0.7999999999999972,16.72,-2.700000000000001,0.0,-0.020999999999999908,-0.02400000000000002,-11,-0.07000000000000006,1,2018
-2.0,-0.7999999999999972,2.160000000000002,0.7000000000000011,2.3999999999999986,0.0050000000000000044,0.0020000000000000018,3,-0.05700000000000005,1,2018
7.799999999999997,14.900000000000006,24.34,-4.0,0.6999999999999957,0.04699999999999993,0.06099999999999994,-13,0.18600000000000005,1,2018
3.4000000000000057,19.299999999999997,14.3,-4.5,2.1000000000000014,0.07299999999999995,0.07599999999999996,-8,0.344,1,2018
-4.799999999999997,4.5,15.68,-2.1999999999999993,5.799999999999997,-0.039999999999999925,-0.04400000000000004,-8,0.009000000000000008,1,2018
5.100000000000001,-1.1999999999999886,2.719999999999999,3.0999999999999996,4.100000000000001,0.015000000000000013,0.013000000000000012,-3,0.11199999999999999,1,2018
10.0,6.700000000000003,6.489999999999998,0.09999999999999964,0.5,0.03600000000000003,0.03699999999999992,-8,0.21100000000000008,1,2018
-0.5,9.099999999999994,6.75,0.0,-0.10000000000000142,0.07999999999999996,0.09099999999999997,-4,0.19700000000000006,1,2018
-3.0,-9.299999999999997,-4.030000000000001,1.4000000000000004,0.8000000000000043,-0.050999999999999934,-0.05699999999999994,1,-0.08100000000000007,1,2018
-1.1999999999999957,13.899999999999991,7.260000000000002,-2.0999999999999996,-0.20000000000000284,0.06799999999999995,0.07499999999999996,-2,0.17000000000000004,1,2018
-0.7000000000000028,-1.2999999999999972,2.76,0.8999999999999986,2.8000000000000043,-0.0040000000000000036,-0.0050000000000000044,-1,0.01100000000000001,1,2018
1.6000000000000014,1.0,8.1,0.10000000000000142,-4.299999999999997,0.027999999999999914,0.010000000000000009,-7,-0.10999999999999999,1,2018
8.899999999999999,0.4000000000000057,14.14,0.9000000000000004,2.1000000000000014,-0.009999999999999898,-0.019000000000000017,-9,0.0,1,2018
15.299999999999997,7.0,17.92,1.299999999999999,6.800000000000004,0.025000000000000022,0.029999999999999916,-11,0.14300000000000002,1,2018
4.299999999999997,-0.7999999999999972,-2.0,-2.0999999999999996,0.20000000000000284,-0.029999999999999916,-0.02400000000000002,-3,0.20200000000000007,1,2018
1.0,9.399999999999991,23.68,0.3999999999999986,8.299999999999997,0.017000000000000015,0.020000000000000018,-13,0.19600000000000006,1,2018
1.4000000000000057,4.5,5.720000000000001,-0.5999999999999996,-2.8000000000000043,0.03599999999999992,0.04599999999999993,-7,0.14800000000000002,1,2018
-1.6000000000000014,-3.0,1.1899999999999995,1.200000000000001,0.0,0.008999999999999897,0.02100000000000002,1,-0.051000000000000045,1,2018
-20.099999999999994,-14.899999999999991,-9.52,-0.1999999999999993,-5.0,-0.08299999999999996,-0.09999999999999998,8,-0.235,1,2018
3.1000000000000014,9.599999999999994,12.62,1.5999999999999996,5.5,0.04699999999999993,0.04800000000000004,-5,0.019000000000000017,1,2018
4.200000000000003,7.0,4.23,-0.7000000000000011,-1.4000000000000057,0.028000000000000025,0.04599999999999993,-4,0.08100000000000007,1,2018
10.100000000000001,16.19999999999999,11.54,-1.5,2.8999999999999986,0.06799999999999995,0.09000000000000008,-9,0.16200000000000003,1,2018
